transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,transaction_month
6493,54,1262,17/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42105,"$1,028.76",November
6495,69,327,06/08/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879,$198.22,August
6498,64,601,20/09/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",42172,$217.51,September
6503,7,1923,15/12/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258,$745.94,December
6504,57,1496,06/09/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34586,"$1,630.25",September
6506,6,1358,26/04/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552,$299.27,April
6507,20,674,06/09/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303,$195.34,September
6511,59,1155,07/09/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,40487,$327.98,September
6524,31,1270,08/06/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031,$57.73,June
6530,35,844,15/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,November
6532,0,3037,09/01/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,41434,$110.56,January
6533,2,2532,12/08/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245,$17.87,August
6535,10,1296,18/03/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,37838,"$1,103.43",March
6538,70,2164,15/09/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,38193,$198.29,September
6554,13,2323,26/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618,$751.02,April
6557,19,2668,29/10/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880,$4.80,October
6563,38,2321,22/07/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39427,$751.02,July
6565,60,1876,08/08/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",41848,$217.51,August
6567,53,1758,01/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,34170,$693.76,August
6579,0,965,05/06/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,41047,$45.96,June
6584,45,1487,13/12/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,38991,$356.50,December
6586,21,1116,10/10/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,34527,$690.49,October
6591,4,2625,14/05/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38216,$451.65,May
6592,0,2299,01/11/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,38573,$17.87,November
6609,84,3248,16/03/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339,$75.48,March
6612,1,179,09/08/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,41533,"$1,010.02",August
6644,0,1319,22/02/2017,TRUE,Approved,,,,,1776.08,,,"$1,776.08",February
6645,40,1004,15/03/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",March
6646,5,2699,05/04/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,37659,$114.93,April
6657,4,20,01/11/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,37698,$451.65,November
6681,55,2194,20/10/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,35707,"$1,295.43",October
6693,74,2773,15/06/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,38859,$827.16,June
6696,53,267,22/08/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298,$509.97,August
6702,59,2512,04/05/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37539,$155.65,May
6711,41,1667,14/01/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693,$209.84,January
6730,86,572,01/03/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,40618,$309.81,March
6735,4,3027,05/03/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,40784,$451.65,March
6736,99,981,10/03/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556,$456.45,March
6754,88,2257,10/04/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145,$817.36,April
6755,0,2332,29/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34244,$15.08,November
6757,51,2206,17/05/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009,$802.26,May
6765,37,3492,03/09/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",September
6767,77,2079,21/09/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672,"$1,660.88",September
6781,37,481,29/10/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",October
6783,15,1856,25/08/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693,$209.84,August
6790,65,1981,02/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145,"$1,028.76",October
6792,0,1871,26/08/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458,$50.66,August
6796,76,1065,03/07/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,37873,$128.46,July
6799,83,287,14/08/2017,TRUE,Cancelled,Solex,Touring,medium,large,2083.94,$675.03,41533,"$1,408.91",August
6800,0,1427,03/01/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710,$90.10,January
6810,72,53,23/12/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710,$90.10,December
6827,81,1474,09/03/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,42218,$64.51,March
6830,16,3427,26/09/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586,$182.81,September
6835,23,1835,08/05/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34115,$75.75,May
6843,15,1283,07/04/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693,$209.84,April
6847,26,2976,24/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33455,"$1,230.30",December
6850,50,1878,29/01/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668,$43.97,January
6860,30,1744,13/01/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556,$456.45,January
6870,69,2675,12/07/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,42696,$198.22,July
6875,59,1364,27/10/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170,$327.98,October
6880,79,518,18/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,38206,$737.57,March
6924,44,2297,28/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41848,"$1,660.88",May
6926,1,3497,08/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,November
6931,88,1774,22/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,38482,$817.36,March
6938,77,2209,09/04/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,33429,$445.21,April
6942,21,3253,03/12/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,37838,"$1,103.43",December
6948,33,3065,25/12/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",34071,$199.10,December
6962,62,895,25/01/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,42105,$179.44,January
6964,15,755,26/09/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693,$209.84,September
6968,80,2670,06/07/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40487,$872.89,July
6981,57,1235,10/10/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259,"$1,630.25",October
6982,26,432,18/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33888,"$1,230.30",April
6990,89,709,01/08/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,37874,"$1,305.25",August
6998,47,592,14/06/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991,$189.28,June
7001,8,1784,19/06/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",37838,$187.39,June
7008,29,2649,23/08/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,35052,$135.85,August
7022,16,313,01/08/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",39880,$182.81,August
7023,77,2333,01/07/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,41533,$445.21,July
7026,0,3345,08/06/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696,$135.85,June
7034,6,390,15/10/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659,$91.15,October
7048,63,28,08/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,33879,"$1,383.61",October
7060,2,493,06/06/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245,$17.87,June
7071,53,969,18/11/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,42560,$509.97,November
7084,95,3303,01/03/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874,$41.13,March
7086,18,2122,22/10/2017,TRUE,Cancelled,Norco Bicycles,Standard,high,medium,1148.64,$689.18,41533,$459.46,October
7089,53,1901,19/07/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470,$693.76,July
7094,44,3237,24/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,38750,"$1,660.88",March
7101,85,3192,22/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668,$827.16,April
7107,43,2551,30/03/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498,$502.47,March
7114,19,1624,26/08/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34165,$4.80,August
7120,54,2119,24/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915,"$1,279.40",October
7121,75,3057,25/06/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859,"$1,010.02",June
7124,84,2162,11/03/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,34996,$198.22,March
7155,40,429,04/04/2017,TRUE,Cancelled,Trek Bicycles,Road,medium,large,1894.19,$598.76,42295,"$1,295.43",April
7174,4,2709,24/06/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146,"$1,383.61",June
7177,55,866,01/03/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,36146,"$1,295.43",March
7181,13,2077,09/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,35378,$574.62,April
7184,0,2466,13/01/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245,$17.87,January
7185,53,1303,20/01/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470,$693.76,January
7188,67,932,21/03/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647,$167.21,March
7204,20,2305,02/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",34244,$195.34,August
7205,0,1325,09/10/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,40672,$104.24,October
7206,0,2424,26/01/2017,TRUE,Approved,,,,,330.36,,,$330.36,January
7215,49,1488,20/11/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,34170,$133.38,November
7216,40,2827,04/07/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",July
7226,82,3453,04/04/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226,$459.46,April
7234,0,2636,26/01/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482,$72.60,January
7238,37,1510,04/11/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",November
7240,32,2613,08/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,40336,$431.33,August
7247,47,2137,19/05/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991,$189.28,May
7260,9,2315,06/02/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549,$75.14,February
7263,45,1846,31/01/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071,$356.50,January
7271,61,2393,23/08/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,42218,$64.51,August
7272,26,1212,28/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115,"$1,230.30",March
7274,57,615,18/11/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259,"$1,630.25",November
7277,26,1159,14/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115,"$1,230.30",July
7284,77,3056,30/01/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553,$445.21,January
7293,93,3014,11/12/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750,$583.27,December
7297,6,1337,05/08/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659,$91.15,August
7299,0,3429,01/06/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880,$4.80,June
7307,14,2075,20/11/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838,$152.55,November
7310,69,3125,26/08/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,35455,$445.21,August
7314,53,861,10/04/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298,$509.97,April
7320,6,2686,05/04/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659,$91.15,April
7322,20,45,09/07/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303,$195.34,July
7333,31,2988,19/06/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,33888,$57.73,June
7340,76,2962,01/02/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,38482,$128.46,February
7349,56,1532,31/07/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,41047,$45.96,July
7366,75,814,27/01/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,40410,"$1,010.02",January
7372,88,2042,19/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145,$817.36,December
7381,35,1802,06/12/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527,$903.11,December
7383,65,351,19/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42710,"$1,028.76",December
7384,46,38,10/11/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427,"$1,215.34",November
7390,55,128,05/04/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,40779,"$1,295.43",April
7391,0,2129,08/05/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707,$45.96,May
7404,80,2643,06/11/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455,$139.23,November
7405,21,1865,22/09/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,September
7411,56,2165,07/07/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707,$45.96,July
7440,23,77,20/09/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244,$75.75,September
7449,0,218,16/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,40670,$15.08,December
7488,98,777,14/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470,$693.76,August
7492,0,362,08/09/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41009,$133.38,September
7501,62,2338,12/05/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,May
7507,4,1715,22/08/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,39298,$451.65,August
7510,50,1055,30/04/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668,$43.97,April
7527,94,3222,28/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434,$641.64,January
7530,1,3043,19/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245,$448.68,December
7549,17,2806,10/01/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,42404,$409.86,January
7552,89,878,12/10/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42458,"$1,305.25",October
7581,24,954,12/06/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,33552,$957.02,June
7596,76,2926,29/06/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,June
7601,76,1027,06/12/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922,$128.46,December
7609,0,2387,16/03/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,37499,$90.10,March
7614,7,774,09/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888,$144.26,August
7618,42,2898,15/09/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",34071,$199.10,September
7635,25,2607,04/06/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,37337,$709.34,June
7646,53,2499,03/06/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470,$693.76,June
7647,24,2934,08/01/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,38647,$957.02,January
7663,10,1948,27/02/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701,"$1,103.43",February
7669,59,1708,08/02/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",36145,$155.65,February
7680,54,1818,09/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42172,"$1,279.40",May
7698,100,816,12/03/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364,$830.24,March
7701,0,1357,02/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874,$41.13,November
7725,49,236,11/02/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064,$133.38,February
7728,12,1188,12/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,40303,"$1,069.55",December
7739,50,1484,14/03/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668,$43.97,March
7749,100,2751,10/06/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",35378,$152.55,June
7750,0,537,13/05/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647,$167.21,May
7762,33,3133,26/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888,$144.26,November
7765,0,3049,20/07/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,36146,$45.96,July
7776,82,1352,03/10/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404,$709.34,October
7788,15,2176,02/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,35707,"$1,279.40",December
7800,76,1467,15/03/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41533,$128.46,March
7816,9,297,11/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455,$133.78,March
7821,2,1294,03/02/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245,$17.87,February
7823,25,3456,23/07/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,36334,$709.34,July
7842,40,2319,12/01/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",January
7857,42,1285,15/03/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",41848,$199.10,March
7862,64,1982,11/08/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40487,$217.51,August
7863,90,2235,22/07/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482,$72.60,July
7869,13,980,06/07/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560,$574.62,July
7870,88,1654,19/06/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34244,$182.81,June
7873,28,3459,04/07/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",39031,$133.78,July
7901,75,587,26/05/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,42226,"$1,010.02",May
7912,46,554,05/08/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,38991,"$1,215.34",August
